name_id,country,crag,sector,name,tall_recommend_sum,grade_mean,cluster,rating_tot
25865,fra,buoux,face ouest,vertige et decadence,0,49.0,1,-0.0452114488928387
25866,fra,buoux,face ouest,vie ne fait pas de cadeau,0,62.333333333333336,3,-0.16490179498667
25867,fra,buoux,face ouest,voodoo club,-1,48.85714285714285,2,-0.0647742728662959
25868,fra,buoux,fakir,bleu tomate,0,40.0,2,-0.001257682375592
25869,fra,buoux,fakir,cri de guerre,1,41.77777777777778,0,0.0580275424305214
25870,fra,buoux,fakir,derision,0,49.0,2,-0.0854635802108533
25871,fra,buoux,fakir,desespoir,1,46.4,2,0.2258603822085717
25872,fra,buoux,fakir,djihad,0,51.0,2,-0.1074674263753374
25873,fra,buoux,fakir,fakir,0,38.0,2,0.0386341553114558
25874,fra,buoux,fakir,ici londres,0,50.875,2,-0.0123936221044805
25875,fra,buoux,fakir,invasion nordique,0,42.333333333333336,3,0.0318215317685553
25876,fra,buoux,fakir,joe weiders rock principle,-1,61.25,2,0.0060844137188032
25877,fra,buoux,fakir,le pere noel est une ordure,1,43.5,4,-0.1050566219397543
25878,fra,buoux,fakir,le pillier deglingue l,0,37.0,1,-0.0734745342424936
25879,fra,buoux,fakir,le vieil homme est amer,2,49.125,2,0.1720760664089466
25880,fra,buoux,fakir,podium,0,44.0,2,-0.16490179498667
25881,fra,buoux,fakir,que fait la resistance,0,44.0,2,0.1973018163090482
25882,fra,buoux,fakir,rivage,0,44.0,1,-0.1014529580435794
25883,fra,buoux,fakir,signe farax,0,40.333333333333336,3,-0.0437697526629719
25884,fra,buoux,fakir,solution finale,-1,43.66666666666666,2,-0.0617489615907219
25885,fra,buoux,plage,acapulco,0,57.0,2,-0.1050566219397543
25886,fra,buoux,plage,cadeau empoisonne,1,54.77777777777778,2,-0.017221339532332
25887,fra,buoux,plage,cool raoul,-1,47.25,0,-0.0974634962362922
25888,fra,buoux,plage,diagonale du fou,0,61.66666666666666,0,0.1584492252825125
25889,fra,buoux,plage,exces de zele,-1,56.8421052631579,2,-0.0657328921312972
25890,fra,buoux,plage,gedeon,0,51.0,2,-0.16490179498667
25891,fra,buoux,plage,kookabura,0,51.0,2,-0.0152888623693809
25892,fra,buoux,plage,ouate,-2,61.92307692307692,2,-0.046321536814064
25893,fra,buoux,plage,petit cali,1,62.333333333333336,3,0.1584492252825125
25894,fra,buoux,plage,relax max,0,42.333333333333336,3,-0.16490179498667
25895,fra,buoux,plage,scorpion,0,48.66666666666666,0,-0.0452114488928387
25896,fra,buoux,plage,sous les paves,0,59.25,2,-0.0316086119838237
25897,fra,buoux,styx,andeavor,0,40.07692307692308,2,-0.1368995998705444
25898,fra,buoux,styx,antidote,-1,51.125,2,0.013883147151944
25899,fra,buoux,styx,buffet froid,0,43.0,2,-0.16490179498667
25900,fra,buoux,styx,cupule radiale,1,51.5,3,-0.16490179498667
25901,fra,buoux,styx,dame aux camelias,0,44.6,3,-0.1125103459379016
25902,fra,buoux,styx,desidia,0,42.75,1,-0.1068622022980394
25903,fra,buoux,styx,le hasard fait bien les choses,0,53.5,2,-0.1250050129553928
25904,fra,buoux,styx,melodie gael,0,40.375,2,-0.0088803859105985
25905,fra,buoux,styx,plus de  fois,0,46.0,2,-0.16490179498667
25906,fra,buoux,styx,recreactivite,-1,40.10526315789474,2,-0.0415621325324369
25907,fra,buoux,styx,rhinoferoce,0,49.1,2,-0.056313964218475
25908,fra,buoux,styx,rose des sables,1,49.05882352941177,2,0.1868855380605346
25909,fra,buoux,styx,salska du styx,0,54.0,3,-0.0452114488928387
25910,fra,buoux,styx,scaravangeur,0,49.0,1,0.0009633206022125
25911,fra,calames,grotte,bamboula,0,57.0,5,-0.1050566219397543
25912,fra,calames,grotte,cromagnon,0,44.0,2,0.0146337241540769
25913,fra,calames,grotte,petite illusion,0,57.0,2,-0.0851082309241157
25914,fra,calames,les grottes,cro magnon,0,44.0,2,-0.0452114488928387
25915,fra,calames,les grottes,homo plombus,0,52.0,0,-0.1409637257679037
25916,fra,calames,les grottes,lautre salaud qui pete,0,42.0,2,-0.1050566219397543
25917,fra,calames,les grottes,le fils de crao,0,51.5,5,-0.0390731993337021
25918,fra,calames,les grottes,les pierres a feu,0,38.0,1,-0.0452114488928387
25919,fra,calames,les grottes,lucie,0,46.0,1,-0.16490179498667
25920,fra,calames,les grottes,rahan,0,55.0,2,-0.1050566219397543
25921,fra,calames,les grottes,territoires dombres,0,55.0,2,-0.16490179498667
25922,fra,calames,les grottes,tout le zinzin,0,49.5,3,-0.0452114488928387
25923,fra,calames,les grottes,variante a jr,1,42.66666666666666,3,-0.0463780694820468
25924,fra,calames,les grottes,zelopitheque,1,48.85714285714285,2,0.0591703180528591
25925,fra,calanques,concave,au dela de la verticale l,0,48.8,2,-0.078301318634206
25926,fra,calanques,grotte de lours,bains douches,0,49.0,2,-0.0139731703900045
25927,fra,calanques,grotte de lours,best of micmac,0,41.5,6,-0.1050566219397543
25928,fra,calanques,grotte de lours,carbone,-1,37.833333333333336,0,-0.0751340354162965
25929,fra,calanques,grotte de lours,connexion,1,52.46666666666667,0,0.0545305061853539
25930,fra,calanques,grotte de lours,javanaise,1,57.142857142857146,2,-0.0255279899828695
25931,fra,calanques,grotte de lours,le bilboquet,0,53.66666666666666,2,-0.0778240757427178
25932,fra,calanques,grotte de lours,le poids du vide,0,57.0,2,-0.0152888623693809
25933,fra,calanques,grotte de lours,parfum sauvage,-1,57.23529411764706,0,-0.06009762944431
25934,fra,calanques,grotte de lours,partenaire officiel,1,52.63636363636363,0,-0.0460771153940621
25935,fra,calanques,grotte de lours,promesse de laube,0,37.5,6,0.0146337241540769
25936,fra,calanques,grotte de lours,rastata,0,66.0909090909091,2,0.0712213751461253
25937,fra,calanques,grotte de lours,rio de janvier,0,66.0,2,-0.0605348784030647
25938,fra,calanques,grotte de lours,sacchi shondelba,0,66.0,2,-0.0452114488928387
25939,fra,calanques,grotte de lours,ysengrin,0,62.05,2,0.1231512319628498
25940,fra,calanques,les goudes,baume,0,66.0,2,-0.0452114488928387
25941,fra,calanques,les goudes,copyright,0,39.0,1,-0.0452114488928387
25942,fra,calanques,les goudes,course des nuages,0,63.0,5,-0.1619607346777418
25943,fra,calanques,les goudes,galinette,0,43.833333333333336,2,0.0566188881948369
25944,fra,calanques,les goudes,helios,0,44.0,2,-0.0734745342424936
25945,fra,calanques,les goudes,oxygene,1,58.66666666666666,0,0.0744788972009925
25946,fra,calanques,les goudes,vichnou,0,42.0,2,-0.0734745342424936
25947,fra,calanques,les goudes,zerodur,0,56.75,0,-0.0053146668615616
25948,fra,calanques,oasis,a lest de leden,0,49.0,2,-0.0638728373515811
25949,fra,calanques,oasis,altair,1,52.82142857142857,2,0.015368490950336
25950,fra,calanques,oasis,confidences,0,53.11111111111112,2,0.0386341553114558
25951,fra,calanques,oasis,heures,1,59.285714285714285,3,0.2508352310737075
25952,fra,calanques,oasis,le sacre du printemps,-1,51.27777777777778,3,-0.0348537928725276
25953,fra,calanques,oasis,pierre qui roule,-1,49.2,2,-0.0606702820124329
25954,fra,calanques,oasis,porcelaine,0,44.333333333333336,1,-0.0452114488928387
25955,fra,calanques,oasis,residence secondaire,0,59.0,2,0.1584492252825125
25956,fra,calanques,oasis,un autre monde,0,46.0,1,-0.0734745342424936
25957,fra,calanques,oasis,vie violence,0,43.92307692307692,1,0.150688591943472
25958,fra,calanques,paroi des toits,aiuto,0,54.875,2,0.1594443135949176
25959,fra,calanques,paroi des toits,avec vue sur la mer,-4,56.86363636363637,8,-0.059849511807096
25960,fra,calanques,paroi des toits,batik,1,62.1,2,0.1088385277308706
25961,fra,calanques,paroi des toits,belle marquise,-1,63.4375,0,-0.0789213878914813
25962,fra,calanques,paroi des toits,chat de gouttiere,-1,50.66666666666666,0,-0.1241303926452847
25963,fra,calanques,paroi des toits,des enfers fabuleux,0,49.333333333333336,2,-0.16490179498667
25964,fra,calanques,paroi des toits,devaluation,0,41.5,0,-0.0452114488928387
25965,fra,calanques,paroi des toits,devers denfer,0,44.0,2,-0.0734745342424936
25966,fra,calanques,paroi des toits,drole de jouet,0,33.0,1,-0.0734745342424936
25967,fra,calanques,paroi des toits,fai de ben a bertran,0,51.0,1,0.0744788972009925
25968,fra,calanques,paroi des toits,fille aux cheveux de lin,2,49.0,2,-0.0716931455768965
25969,fra,calanques,paroi des toits,lamour bafoue,0,65.6923076923077,0,0.2545680900593114
25970,fra,calanques,paroi des toits,le bal des sirenes,-2,61.625,2,0.0277014885665708
25971,fra,calanques,paroi des toits,le chateau dencre,0,33.0,1,-0.0452114488928387
25972,fra,calanques,paroi des toits,le cimetiere des elephants,2,59.05555555555556,2,0.0742388391851575
25973,fra,calanques,paroi des toits,le duvillier,0,49.0,2,-0.0292972038466512
25974,fra,calanques,paroi des toits,le grand alleluia,0,35.8,2,-0.0053146668615616
25975,fra,calanques,paroi des toits,le gros greg gras,0,44.0,1,-0.0452114488928387
25976,fra,calanques,paroi des toits,le merou,1,48.88235294117647,2,0.0223395379003494
25977,fra,calanques,paroi des toits,le rictus des moules,0,48.888888888888886,2,-0.0585852616019367
25978,fra,calanques,paroi des toits,le sourire des crabes,0,40.5,2,0.0220893120372097
25979,fra,calanques,paroi des toits,les aigles fins,0,39.75,0,-0.16490179498667
25980,fra,calanques,paroi des toits,lucyfjord,1,58.333333333333336,0,0.5615938096142495
25981,fra,calanques,paroi des toits,marseille,-1,54.76470588235294,0,-0.0627239324284792
25982,fra,calanques,paroi des toits,messe noire,0,49.0,2,0.0744788972009925
25983,fra,calanques,paroi des toits,nikita,0,55.0,2,-0.0042882657324034
25984,fra,calanques,paroi des toits,oasis,0,55.0,2,0.0026646895446937
25985,fra,calanques,paroi des toits,pacifique,0,59.0,2,0.3799699084640194
25986,fra,calanques,paroi des toits,petit julien,-1,51.66666666666666,3,-0.12897371433697
25987,fra,calanques,paroi des toits,petite marie,0,50.5,0,-0.0968320332876106
25988,fra,calanques,paroi des toits,phase iv,0,53.0,2,-0.1050566219397543
25989,fra,calanques,paroi des toits,poseidon,1,43.833333333333336,1,-0.0751340354162965
25990,fra,calanques,paroi des toits,rascasse,0,53.142857142857146,2,0.0135739957313996
25991,fra,calanques,paroi des toits,rat de caniveau,0,55.0,2,-0.0037879440702668
25992,fra,calanques,paroi des toits,renatissimo,2,51.026315789473685,2,-0.0671221672904015
25993,fra,calanques,paroi des toits,rituel du mepris,1,48.95454545454545,2,-0.0215879559275869
25994,fra,calanques,paroi des toits,rouillez jeunesse,-1,52.8,2,-0.0545975615621561
25995,fra,calanques,paroi des toits,sisyphe heureux,0,44.0,2,0.2382427893450668
25996,fra,calanques,paroi des toits,soleil noir,0,41.5,6,-0.0452114488928387
25997,fra,calanques,paroi des toits,tranche montagne,0,40.0,1,-0.0734745342424936
25998,fra,calanques,paroi des toits,traversee du desert,1,58.94736842105263,2,-0.0029524033725116
25999,fra,calanques,paroi des toits,ultima thule,0,40.0,1,0.0823067864966469
26000,fra,calanques,paroi des toits,valse dadieu,0,49.0,2,-0.0431284861799272
26001,fra,calanques,paroi des toits,vima,0,36.0,1,0.0744788972009925
26002,fra,calanques,paroi des toits,vraie vie,-1,55.81818181818182,2,-0.0158159015956403
26003,fra,calanques,paroi jaune,ballade pour vincent,-1,51.5,3,0.3201247354171039
26004,fra,calanques,paroi jaune,super nana,0,51.0,0,0.0744788972009925
26005,fra,calanques,virage,carpe diem,0,56.41666666666666,0,0.02660275876346
26006,fra,calanques,virage,cristal detoile,0,49.0,2,-0.02126123936992
26007,fra,calanques,virage,finatchou,-1,52.81818181818182,2,-0.0851082309241157
26008,fra,calanques,virage,fleur du mal,1,57.25,2,0.0146337241540769
26009,fra,calanques,virage,je taimais je taime et je taimerai,0,49.0,2,0.0744788972009925
26010,fra,calanques,virage,mangez moi,0,48.86666666666667,2,-0.0006075863388959
26011,fra,calanques,virage,obsession,1,57.0,2,0.0220330437923197
26012,fra,calanques,virage,tchao fabien,0,59.0,2,-0.045247913556321
26013,fra,cantobre,turbulence,aeroplane,0,58.9,2,-0.0851082309241157
26014,fra,cantobre,turbulence,banane,0,59.0,2,-0.0751340354162965
26015,fra,cantobre,turbulence,belle epoque,-1,63.8,2,-0.0930875873303712
26016,fra,cantobre,turbulence,bifido bacterium,0,59.0,2,-0.1050566219397543
26017,fra,cantobre,turbulence,carpe diem,0,57.0,1,-0.16490179498667
26018,fra,cantobre,turbulence,cest pas noel pour jean,0,56.92,2,-0.1088734047932182
26019,fra,cantobre,turbulence,cupule,0,57.15384615384615,2,-0.1540208544326853
26020,fra,cantobre,turbulence,gazoline,1,58.96875,2,-0.0781066891024891
26021,fra,cantobre,turbulence,hard chauffe,1,53.09090909090909,2,-0.0712108702018657
26022,fra,cantobre,turbulence,harf,0,53.0,2,0.0345821151697154
26023,fra,cantobre,turbulence,il a le robert ou,0,55.0,2,-0.1221465615576241
26024,fra,cantobre,turbulence,lappel du ventre,-1,58.75,0,-0.0751340354162965
26025,fra,cantobre,turbulence,le desespoir du singe,-1,60.0,3,-0.1170256565491374
26026,fra,cantobre,turbulence,le glioblastome de p,0,51.15384615384615,2,-0.0985559413187971
26027,fra,cantobre,turbulence,les dernieres plantations du christ,-1,61.84615384615385,2,-0.0850180232194925
26028,fra,cantobre,turbulence,les mains savonneuses,0,53.3,2,-0.0161793232041303
26029,fra,cantobre,turbulence,madame olive,0,55.0,2,-0.1050566219397543
26030,fra,cantobre,turbulence,manpower,0,63.0,2,-0.16490179498667
26031,fra,cantobre,turbulence,masse atomique,1,55.76470588235294,2,-0.1050566219397543
26032,fra,cantobre,turbulence,mission impossible,-2,62.18181818181818,0,0.0320072154371823
26033,fra,cantobre,turbulence,noir de tune,0,59.0,2,0.439815081510935
26034,fra,cantobre,turbulence,pierre tombale,0,59.0,2,-0.16490179498667
26035,fra,cantobre,turbulence,pierrot le fou,0,56.5,0,-0.0452114488928387
26036,fra,cantobre,turbulence,quimporte le canyon pourvu quon ai livresse,-1,53.0,2,-0.1178325920562512
26037,fra,cantobre,turbulence,raph chauffe,-1,50.88235294117647,2,-0.1045986051023659
26038,fra,cantobre,turbulence,tenue de soiree,0,62.0,2,-0.16490179498667
26039,fra,cantobre,turbulence,terre a terre,0,53.333333333333336,2,-0.0712040874607245
26040,fra,cantobre,turbulence,torticolis,-1,63.285714285714285,2,-0.1409637257679037
26041,fra,cantobre,turbulence,turbo diesel,-1,65.75,0,0.1075340567386747
26042,fra,cantobre,turbulence,turbulence,-1,54.9,2,0.2246571425351249
26043,fra,cantobre,turbulence,vas y basile,0,56.0,2,-0.0452114488928387
26044,fra,carriere du maupas,face nord,brassage de valettes,-1,52.66666666666666,0,0.1584492252825125
26045,fra,carriere du maupas,face nord,debile moteur,0,62.0,7,-0.16490179498667
26046,fra,carriere du maupas,face nord,emilimetre,-1,48.66666666666666,0,0.2382427893450668
26047,fra,carriere du maupas,face nord,rhodes island,0,53.5,0,-0.16490179498667
26048,fra,carriere du maupas,face nord,roxy lady,-1,60.0,0,-0.16490179498667
26049,fra,carriere du maupas,face nord,tous les chemins menent a rhodes,0,59.0,2,0.3201247354171039
26050,fra,carriere secrete,face nord,rhodes island,0,54.0,2,-0.16490179498667
26051,fra,carros,grotte,bebert le dromadaire,0,68.0,2,-0.0734745342424936
26052,fra,cascade,ceuse,correspondance imaginaire,0,59.0,2,-0.16490179498667
26053,fra,casse de prelles,odyssee,goulag,0,41.5,0,-0.0452114488928387
26054,fra,casserousse,grotte,can i play with madness,0,51.0,0,0.0744788972009925
26055,fra,casserousse,grotte,de la cargneule svp,0,49.0,2,-0.0734745342424936
26056,fra,casserousse,grotte,enfilgu,0,47.333333333333336,0,-0.0053146668615616
26057,fra,castillon,arcade,aphrodite,0,42.333333333333336,1,-0.1700296201370599
26058,fra,castillon,arcade,atlantis,1,45.5,0,0.3799699084640194
26059,fra,castillon,arcade,barjoland,1,66.25,2,0.2327103096375042
26060,fra,castillon,arcade,battle for arrakis,0,51.0,2,0.4818002455516952
26061,fra,castillon,arcade,crash bandicoot,0,53.0,1,0.1374566432621325
26062,fra,castillon,arcade,derniere croisade,0,44.0,2,-0.0649523794885054
26063,fra,castillon,arcade,deviens ce que tu hais,0,64.0,2,-0.0414019107750388
26064,fra,castillon,arcade,doom,1,57.8,2,-0.1050566219397543
26065,fra,castillon,arcade,dragon ball z,-1,46.5,3,-0.0851082309241157
26066,fra,castillon,arcade,fantasme a gogo,0,55.0,2,-0.16490179498667
26067,fra,castillon,arcade,fatal fury,0,51.16666666666666,2,-0.1050566219397543
26068,fra,castillon,arcade,icare,-1,53.5,3,-0.1598336560601964
26069,fra,castillon,arcade,lempire du milieu,0,59.0,2,-0.10300393484767
26070,fra,castillon,arcade,lost eden,1,54.285714285714285,0,0.0892440202372889
26071,fra,castillon,arcade,mass destruction,-1,64.33333333333333,0,-0.0775603013579359
26072,fra,castillon,arcade,massive attack,0,51.5,5,-0.0432755391953736
26073,fra,castillon,arcade,minotaure,0,50.333333333333336,0,-0.0734745342424936
26074,fra,castillon,arcade,moon kiss,-1,57.5,3,-0.1586529068479356
26075,fra,castillon,arcade,mortal kombat,1,59.88235294117647,2,-0.0658815146781097
26076,fra,castillon,arcade,niaque,0,60.85714285714285,2,0.0648083782137329
26077,fra,castillon,arcade,pandemonium,0,51.0,2,-0.0452114488928387
26078,fra,castillon,arcade,phantasmagoria,0,46.0,2,-0.1614019332190455
26079,fra,castillon,arcade,star gladiator,0,54.75,0,-0.1204457927980623
26080,fra,castillon,arcade,time crisis,1,47.25,0,0.3999182994796581
26081,fra,castillon,arcade,tomb raider,1,41.8,0,0.0444888325550578
26082,fra,castillon,arcade,trace directe,-5,61.72413793103448,0,-0.0840150482906303
26083,fra,castillon,grande face,derniere croisade,0,43.6,2,0.0291088171748395
26084,fra,castillon,grande face,les pets de nonne,0,49.0,2,0.3201247354171039
26085,fra,castillon,grande face,oddworldabe odyssey,1,52.0,3,0.3253096517381966
26086,fra,castillon,grande face,starlette,0,51.0,2,0.3200518060901393
26087,fra,ceou,bastion,le genie dalbert,0,44.0,2,-0.0734745342424936
26088,fra,ceou,cathedrale,couleur tombee du ciel,0,48.5,0,-0.16490179498667
26089,fra,ceou,cathedrale,jour de pluie,0,56.833333333333336,2,-0.0899462754151145
26090,fra,ceou,cathedrale,orphee au nez gros,0,56.333333333333336,0,-0.1250050129553928
26091,fra,ceou,grande falaise,prelude a gudule,0,40.0,2,0.3201247354171039
26092,fra,ceou,grotte,une directe,1,35.0,2,-0.0734745342424936
26093,fra,cessens,grotte,a moi les rastas,0,53.0,2,-0.0734745342424936
26094,fra,cessens,grotte,teledeportation,0,58.5,0,-0.0452114488928387
26095,fra,cessens,grotte,une directe,0,52.5,0,-0.1050566219397543
26096,fra,ceuse,berlin,archetype,1,66.36363636363636,3,0.0152049053533834
26097,fra,ceuse,berlin,berlin,-1,57.76050420168068,8,-0.0415719057855111
26098,fra,ceuse,berlin,bleu comme lenfer,-1,46.2037037037037,2,0.0682621098317262
26099,fra,ceuse,berlin,blocage violent,5,55.20363636363636,8,-0.0022387024328304
26100,fra,ceuse,berlin,bouse de douze,0,62.66666666666666,2,-0.0432848511825944
26101,fra,ceuse,berlin,casse noissette,-2,51.18,2,-0.108174877829474
26102,fra,ceuse,berlin,chose,3,57.23863636363637,8,-0.0703135474385629
26103,fra,ceuse,berlin,comme des phoques,0,40.18181818181818,8,-0.0441335894592754
26104,fra,ceuse,berlin,couleur du vent,8,62.285714285714285,8,-0.0474863178909081
26105,fra,ceuse,berlin,coup de blues pour dom,0,38.5925925925926,8,-0.0470707985490879
26106,fra,ceuse,berlin,cucubau setete,1,55.44444444444444,1,-0.0826775310805604
26107,fra,ceuse,berlin,dolce vita,-1,64.12711864406779,8,-0.0372811178397803
26108,fra,ceuse,berlin,flamme eternelle,0,62.333333333333336,2,0.0493118662279793
26109,fra,ceuse,berlin,galaxy,1,56.2,8,-0.0483030498738849
26110,fra,ceuse,berlin,le bleausard presse,-1,51.206896551724135,8,-0.0593070887650765
26111,fra,ceuse,berlin,le bleu des causses,1,53.15384615384615,2,0.0228973954769315
26112,fra,ceuse,berlin,le concombre masque,-1,57.07692307692308,2,0.0028101626356084
26113,fra,ceuse,berlin,le moustik enrage,-2,49.30952380952381,8,-0.0616665248173568
26114,fra,ceuse,berlin,le petit martien,-1,45.48837209302326,2,-0.0987530946317146
26115,fra,ceuse,berlin,lerrance dune passion,-1,56.90909090909091,8,-0.0679767583110382
26116,fra,ceuse,berlin,makach walou,-11,58.77859778597786,8,-0.0608441075148072
26117,fra,ceuse,berlin,monnaie de singe,3,62.55555555555556,3,-0.041691995341257
26118,fra,ceuse,berlin,monzob sur mer,-1,52.94444444444444,2,-0.0276117231180955
26119,fra,ceuse,berlin,patates,3,54.68456375838926,8,0.0091883985966971
26120,fra,ceuse,berlin,petit jeu sans consequences,1,55.5,3,-0.16490179498667
26121,fra,ceuse,berlin,petit tom,-1,61.8515625,8,-0.0728084709200043
26122,fra,ceuse,berlin,petite illusion,-1,51.03412969283277,8,-0.049630606082772
26123,fra,ceuse,berlin,queue de rat,8,55.73,8,-0.0283988129482715
26124,fra,ceuse,berlin,rat man,1,64.23333333333333,2,0.0626991237547609
26125,fra,ceuse,berlin,ricoco,0,53.11363636363637,2,-0.0190168773307657
26126,fra,ceuse,berlin,san johns pecos,-2,54.97315436241611,8,-0.040760724624014
26127,fra,ceuse,berlin,super mario,1,40.42156862745098,8,-0.024227567039858
26128,fra,ceuse,berlin,super tomate,-1,60.66666666666666,0,-0.1050566219397543
26129,fra,ceuse,berlin,zagreb,-9,44.23834196891192,8,-0.0257575098206938
26130,fra,ceuse,biographie,baa baa black sheep,-1,71.26666666666667,2,-0.1228256007647033
26131,fra,ceuse,biographie,biographie,1,73.7,2,0.1340700621131325
26132,fra,ceuse,biographie,black bean,-1,67.5,0,-0.1520405816826612
26133,fra,ceuse,biographie,ceredo climbing team,1,64.07142857142857,2,-0.0853433035548453
26134,fra,ceuse,biographie,chronique de la haine ordinaire,-1,69.76666666666667,2,-0.0389323685957236
26135,fra,ceuse,biographie,femme a barbe,0,62.0,2,0.0776114702152169
26136,fra,ceuse,biographie,jaime lolo,-5,49.22916666666666,8,-0.0414525077931677
26137,fra,ceuse,biographie,jungle boogie,1,77.33333333333333,7,-0.1599426482951743
26138,fra,ceuse,biographie,le cadre nouvelle version,-1,71.6470588235294,2,-0.0579251533267207
26139,fra,ceuse,biographie,les colonnettes,0,60.35227272727273,8,-0.0175656632311359
26140,fra,ceuse,biographie,mister hyde,-2,71.875,0,0.1021810330337451
26141,fra,ceuse,biographie,nitassinan,1,49.31818181818182,3,-0.0872283401539453
26142,fra,ceuse,biographie,no future,0,72.0,2,-0.16490179498667
26143,fra,ceuse,biographie,part du diable,-1,71.5,2,-0.1589179482828343
26144,fra,ceuse,biographie,realization,0,77.25,3,-0.1667503378926051
26145,fra,ceuse,biographie,saint georges picos,-2,49.04347826086956,2,-0.001382868745413
26146,fra,ceuse,biographie,sitting bull,-1,54.96153846153846,2,-0.0536845977983959
26147,fra,ceuse,biographie,tout nest pas si facile,3,58.87951807228916,8,-0.0467258787401086
26148,fra,ceuse,biographie,wounded knee,-1,53.8235294117647,2,-0.0637164136431346
26149,fra,ceuse,cascade,alabama,-2,55.1764705882353,2,-0.1078048110092443
26150,fra,ceuse,cascade,ananda,-7,49.5013698630137,8,-0.057834441131968
26151,fra,ceuse,cascade,association de malfaiteurs,-3,59.95121951219512,2,-0.1156763521183328
26152,fra,ceuse,cascade,blanches fesses,4,57.10215053763441,8,-0.0613780319917061
26153,fra,ceuse,cascade,bleu blanc girophare,1,58.94444444444444,8,-0.0510261187720077
26154,fra,ceuse,cascade,blomu,1,64.2,2,0.4497510508547581
26155,fra,ceuse,cascade,bonne poire,1,49.04,1,-0.0474437726196328
26156,fra,ceuse,cascade,clochette elatee,1,44.333333333333336,3,0.0792053541209876
26157,fra,ceuse,cascade,corps etranger,-2,56.08133971291866,8,-0.0654522768278257
26158,fra,ceuse,cascade,correspondance imaginaire,-2,58.875,8,-0.1011164030589903
26159,fra,ceuse,cascade,des trous direct,0,39.79365079365079,8,-0.0707250693279047
26160,fra,ceuse,cascade,des trous encore des trous,-1,34.0,0,-0.0734745342424936
26161,fra,ceuse,cascade,fletcher line,0,55.142857142857146,1,-0.0212733796740724
26162,fra,ceuse,cascade,fleur de lotus,0,57.08695652173913,2,-0.0338546364790924
26163,fra,ceuse,cascade,gare au goret,0,59.0,2,-0.0909112027017644
26164,fra,ceuse,cascade,hyper mickey,2,57.0,8,-0.0246649285614992
26165,fra,ceuse,cascade,keket blues,0,52.98648648648648,8,-0.035315497944297
26166,fra,ceuse,cascade,keket direct,0,63.22222222222222,2,-0.0442594968722577
26167,fra,ceuse,cascade,latome de savoie,-1,61.98550724637681,8,-0.0664812840395239
26168,fra,ceuse,cascade,le privilege du serpent,-3,58.948356807511736,8,-0.0386773739328768
26169,fra,ceuse,cascade,le sacrilege du deviant,0,64.0,7,0.0144304449856656
26170,fra,ceuse,cascade,les sales blagues a nanard,-1,44.10606060606061,8,-0.0775209114186517
26171,fra,ceuse,cascade,lespace bleu,1,62.285714285714285,3,-0.0247679169159661
26172,fra,ceuse,cascade,medecine douce,-4,46.06206896551724,8,-0.0368207926065643
26173,fra,ceuse,cascade,mirage,-5,59.040201005025125,8,-0.0868260805090254
26174,fra,ceuse,cascade,pieds nus sous les rodhodendrons,2,59.05882352941177,2,-0.0375983106817743
26175,fra,ceuse,cascade,question dequilibre,0,68.0,2,-0.1780206539999653
26176,fra,ceuse,cascade,rosanna,-2,62.04477611940298,8,-0.0518805345203318
26177,fra,ceuse,cascade,super mickey,-8,53.09235668789809,8,-0.0366872171479022
26178,fra,ceuse,cascade,tenere,0,58.810810810810814,8,-0.0659728113718016
26179,fra,ceuse,cascade,tostaky light,-1,63.0,2,-0.0851082309241157
26180,fra,ceuse,cascade,vagabond doccident,-5,56.839473684210525,8,-0.0327623759814526
26181,fra,ceuse,cascade,violente illusion,-1,65.88,2,-0.0726380511431156
26182,fra,ceuse,cascade,wake l,0,40.0,2,-0.0765522673540131
26183,fra,ceuse,cascade,women,-1,51.23333333333333,8,0.0185207054184935
26184,fra,ceuse,ceuse,harley davidson,0,43.0,1,-0.1550077221003405
26185,fra,ceuse,demi lune,a patrick,2,36.06349206349206,8,-0.0340852757528247
26186,fra,ceuse,demi lune,angel dust,-3,51.15882352941176,8,-0.0681009715397922
26187,fra,ceuse,demi lune,beauf story,-1,49.41538461538462,8,-0.0551141445089434
26188,fra,ceuse,demi lune,bonnye and clyde,-3,43.77310924369748,8,-0.0072115198649659
26189,fra,ceuse,demi lune,canabis ou nutella,2,39.98795180722892,8,-0.0429775283614328
26190,fra,ceuse,demi lune,carte blanche,-9,61.85761589403973,8,-0.0683820663389985
26191,fra,ceuse,demi lune,carte noire,0,36.19318181818182,8,-0.0502948564078196
26192,fra,ceuse,demi lune,changement de look,2,55.338235294117645,8,-0.0004346358220451
26193,fra,ceuse,demi lune,chant de cristal,1,42.07446808510638,8,-0.0897256677923518
26194,fra,ceuse,demi lune,couilles de loups,0,38.0,8,-0.0312302547246819
26195,fra,ceuse,demi lune,crochette,0,53.0,2,-0.0452114488928387
26196,fra,ceuse,demi lune,dures limites,1,69.96153846153847,2,-0.0726440880012108
26197,fra,ceuse,demi lune,encore,-4,63.86086956521739,8,-0.0046665716221838
26198,fra,ceuse,demi lune,esperanza,0,51.15853658536585,8,-0.0542898771097563
26199,fra,ceuse,demi lune,face diguane,0,37.95454545454545,2,-0.0568860358166582
26200,fra,ceuse,demi lune,femme blanche,3,59.134020618556704,8,-0.002931943529585
26201,fra,ceuse,demi lune,femme noire,0,58.09756097560975,8,0.0432096805929479
