ascent_id,user_id,route_id,ascent_date
46051,9878,20757,2006-04-17
46052,38170,55470,2000-08-17
46053,355,24381,2012-04-20
46054,45281,39472,2013-09-18
46055,48732,34912,2004-12-22
46056,32670,41785,2023-10-18
46057,44174,42063,2011-12-14
46058,34895,7870,2020-08-09
46059,43016,7740,2016-09-19
46060,8555,46788,2009-04-11
46061,33086,27692,2010-11-01
46062,21889,49690,2010-08-24
46063,59509,5000,2013-11-13
46064,26223,29191,2012-06-14
46065,13993,15247,2022-05-06
46066,23790,51994,2006-08-27
46067,34605,27886,2006-10-28
46068,12664,49214,2002-01-22
46069,22243,33103,2014-09-12
46070,60406,54934,2008-09-15
46071,16635,37833,2007-09-22
46072,12423,24497,2001-10-16
46073,27324,24999,2019-12-19
46074,21406,11406,2005-07-19
46075,11678,24049,2019-02-15
46076,24275,2434,2002-04-01
46077,20426,43021,2019-09-25
46078,5473,25266,2014-03-25
46079,16290,51541,2011-03-22
46080,16435,3098,2008-03-01
46081,27963,49897,2021-02-04
46082,23761,37176,2017-10-28
46083,7483,52456,2012-10-09
46084,44834,43648,2016-04-09
46085,29480,5864,2017-07-03
46086,53628,31198,2023-04-06
46087,38639,48208,2013-01-09
46088,16268,50330,2019-01-15
46089,61473,9423,2001-06-05
46090,43162,20829,2016-03-02
46091,47839,30646,2018-05-12
46092,36100,19128,2013-06-27
46093,24825,37036,2016-05-17
46094,60881,37810,2006-08-28
46095,46875,45891,2017-02-01
46096,16504,35532,2014-05-14
46097,9299,51055,2006-08-23
46098,42090,15041,2021-01-17
46099,34316,45325,2016-04-30
46100,39024,22079,2004-04-29
46101,28904,19874,2009-11-16
46102,37073,39688,2002-10-15
46103,10482,5193,2010-06-29
46104,12100,48333,2009-09-29
46105,1366,20151,2001-04-14
46106,58808,50276,2014-08-07
46107,22395,5180,2020-11-09
46108,12655,9057,2018-05-18
46109,12520,53881,2004-09-10
46110,21285,17505,2011-08-13
46111,20903,857,2018-04-15
46112,29060,20775,2022-07-19
46113,4002,36398,2020-04-16
46114,46491,30489,2020-10-26
46115,7061,25954,2005-09-30
46116,26390,42609,2010-09-06
46117,53290,32125,2003-09-13
46118,27820,25274,2004-01-16
46119,32214,53255,2002-02-08
46120,12862,4330,2018-05-27
46121,10636,23523,2008-03-19
46122,55996,29651,2011-06-17
46123,41963,53441,2011-12-14
46124,10527,26969,2018-02-24
46125,22079,36836,2010-06-28
46126,13859,20060,2014-12-15
46127,7470,49442,2008-09-03
46128,37050,47731,2022-11-25
46129,32762,31264,2003-07-18
46130,10556,47490,2011-02-14
46131,29464,36445,2021-06-23
46132,21682,49728,2000-02-11
46133,33287,7887,2017-09-03
46134,59129,40527,2007-01-19
46135,8476,54659,2021-06-01
46136,54623,6567,2019-02-27
46137,38167,49858,2022-08-04
46138,37506,30356,2015-12-19
46139,2766,32760,2022-01-28
46140,45526,53091,2013-07-21
46141,39044,3735,2005-10-11
46142,9790,33062,2017-11-29
46143,9690,7251,2012-02-18
46144,16702,2566,2018-02-06
46145,2510,22444,2000-03-01
46146,22883,38685,2006-10-30
46147,58322,122,2014-08-10
46148,37365,18705,2021-09-10
46149,17502,10351,2007-08-29
46150,46822,33241,2004-10-15
46151,3121,50065,2013-02-15
46152,42926,479,2004-01-28
46153,2564,14672,2014-05-26
46154,6052,33086,2003-10-21
46155,53343,33077,2013-07-05
46156,26700,38519,2023-05-09
46157,33924,38946,2006-04-14
46158,14718,23344,2003-06-03
46159,27446,5974,2005-07-16
46160,27640,27754,2023-02-25
46161,54849,46116,2017-02-10
46162,47232,14839,2002-09-01
46163,38356,17294,2015-09-16
46164,38476,52525,2004-04-05
46165,6263,9416,2005-11-08
46166,14813,38087,2003-09-15
46167,9193,34901,2006-05-07
46168,22369,36928,2000-09-21
46169,59755,9181,2019-02-24
46170,23175,33882,2002-04-26
46171,52018,9340,2014-05-05
46172,18156,13393,2010-08-18
46173,24486,23560,2016-02-17
46174,53621,17713,2014-07-18
46175,8438,50067,2015-10-27
46176,11582,25180,2013-01-26
46177,42888,30930,2023-04-04
46178,42125,1401,2011-12-31
46179,14912,25733,2015-01-19
46180,10693,28756,2010-01-23
46181,44087,51266,2004-05-22
46182,20639,19734,2016-09-13
46183,56030,44703,2006-05-24
46184,20134,25782,2011-09-26
46185,10944,32521,2020-12-19
46186,9209,19108,2009-11-09
46187,39285,25724,2020-01-09
46188,28374,53314,2005-11-04
46189,26101,46955,2001-08-19
46190,11107,12849,2020-06-17
46191,36198,26744,2022-12-08
46192,22693,55005,2005-05-11
46193,37820,45729,2002-09-24
46194,23375,5196,2016-05-07
46195,26369,4661,2004-10-20
46196,10612,5881,2002-07-20
46197,137,20688,2021-10-06
46198,60515,44634,2011-12-20
46199,47050,43567,2014-06-14
46200,8506,2816,2000-03-24
46201,51016,568,2003-08-25
46202,21416,25761,2013-07-31
46203,34384,9932,2022-04-12
46204,46862,50829,2010-06-13
46205,8600,24699,2005-12-07
46206,43819,23506,2015-01-11
46207,43832,12853,2017-10-10
46208,49220,44968,2018-05-26
46209,5573,25284,2015-07-05
46210,51527,54974,2009-04-11
46211,30061,17300,2008-08-24
46212,18411,1397,2008-06-24
46213,22277,41214,2006-06-05
46214,24628,52743,2017-04-06
46215,34919,31158,2021-01-26
46216,31077,14448,2008-05-18
46217,56161,45675,2014-06-14
46218,16091,46279,2006-02-04
46219,14564,39651,2021-04-23
46220,6699,42363,2005-02-19
46221,951,815,2000-04-12
46222,37551,3077,2021-02-03
46223,10980,16392,2023-05-22
46224,17426,36290,2015-01-06
46225,2719,22169,2009-07-15
46226,17429,16546,2007-07-15
46227,15206,5326,2005-03-27
46228,30813,22799,2018-09-03
46229,28923,47843,2018-10-06
46230,10514,1480,2017-04-19
46231,20928,13334,2017-02-24
46232,54106,11827,2016-12-14
46233,21991,32459,2009-07-21
46234,18719,41860,2017-05-03
46235,42721,48999,2017-01-18
46236,8527,13258,2000-12-02
46237,47558,19941,2023-05-23
46238,57198,1800,2016-09-24
46239,53141,49641,2019-09-30
46240,59719,40419,2003-08-29
46241,39802,16574,2013-05-22
46242,18261,30728,2005-11-17
46243,22804,10555,2016-12-10
46244,44331,54649,2012-03-01
46245,22484,47326,2013-11-03
46246,21169,47688,2007-12-19
46247,22007,7813,2015-08-17
46248,20367,8784,2002-02-08
46249,34260,8684,2022-05-09
46250,31274,41345,2022-09-23
46251,623,25702,2021-09-06
46252,3324,37670,2013-02-26
46253,6549,33498,2009-06-25
46254,8964,20236,2009-02-24
46255,37367,28504,2018-03-30
46256,33600,41977,2023-01-30
46257,1225,15107,2023-11-20
46258,35143,55200,2018-07-07
46259,29645,21463,2021-10-08
46260,23162,16965,2014-03-25
46261,31641,21126,2023-06-23
46262,48331,48298,2021-09-09
46263,6277,8676,2014-03-26
46264,10866,52343,2008-04-05
46265,29048,4575,2023-12-18
46266,10841,33405,2005-09-16
46267,16497,31111,2015-09-06
46268,58538,50572,2011-09-28
46269,24137,24059,2008-05-06
46270,42194,568,2011-12-03
46271,60114,48886,2019-08-27
46272,17519,35366,2004-05-25
46273,32546,20399,2009-08-26
46274,1459,30135,2001-04-28
46275,10840,52707,2008-01-03
46276,7371,13608,2016-02-26
46277,21802,3905,2011-02-06
46278,26588,2637,2017-04-07
46279,7390,17224,2022-10-24
46280,1112,30138,2009-11-14
46281,47591,37407,2000-12-17
46282,26721,28052,2004-08-18
46283,57868,39444,2014-04-12
46284,21789,9683,2016-12-06
46285,40064,5100,2003-03-06
46286,54665,48371,2003-04-09
46287,34948,39382,2002-07-06
46288,21949,22099,2003-02-13
46289,25486,9675,2021-12-22
46290,7327,18079,2007-02-09
46291,47807,20296,2014-02-28
46292,9036,6122,2018-05-28
46293,27715,4621,2000-02-07
46294,7393,1148,2011-07-02
46295,26523,32441,2017-03-27
46296,58142,18747,2012-07-20
46297,21923,49573,2005-08-11
46298,37346,39902,2005-08-22
46299,8175,12650,2010-11-09
46300,36987,53395,2000-03-04
46301,8344,4665,2021-04-13
46302,39000,43952,2007-05-22
46303,19634,49157,2021-06-13
46304,23482,41131,2009-07-19
46305,18600,49380,2017-05-19
46306,12386,54287,2015-08-31
46307,59322,20105,2022-11-19
46308,26333,5386,2021-05-18
46309,16267,47927,2011-12-13
46310,25063,51116,2020-05-18
46311,57472,10206,2017-04-08
46312,62100,42835,2006-07-06
46313,25723,44213,2007-01-16
46314,64044,4019,2012-11-02
46315,20322,44595,2018-01-03
46316,40064,38966,2009-01-13
46317,51193,15614,2019-11-23
46318,35700,12843,2006-07-30
46319,11715,9565,2014-04-26
46320,49189,8316,2002-07-07
46321,33287,25359,2020-10-28
46322,46822,48402,2013-11-30
46323,17944,17686,2006-09-01
46324,5842,30712,2004-05-24
46325,7003,2266,2006-08-14
46326,27949,1402,2012-09-13
46327,59820,45485,2014-01-06
46328,2289,36043,2000-06-13
46329,43284,40800,2003-12-18
46330,20791,31428,2012-05-04
46331,37681,30652,2008-12-10
46332,12509,39747,2001-10-20
46333,14578,18628,2016-11-14
46334,714,41872,2023-07-09
46335,60998,6645,2016-07-07
46336,61931,10813,2020-09-07
46337,13910,20309,2002-10-01
46338,20733,27554,2010-08-12
46339,6177,8447,2020-02-13
46340,40844,54470,2008-09-01
46341,50164,24597,2005-10-12
46342,12496,33009,2021-03-12
46343,38548,52038,2002-12-17
46344,65400,341,2008-06-28
46345,15446,34265,2012-12-20
46346,37441,49734,2006-05-20
46347,35992,22157,2008-05-16
46348,33322,55105,2022-04-24
46349,25414,43234,2006-06-28
46350,24259,36321,2021-05-01
46351,14278,19087,2022-07-13
46352,10724,49544,2018-12-17
46353,57198,38832,2018-02-26
46354,60829,51688,2017-08-01
46355,8183,134,2017-06-20
46356,54151,29999,2023-10-08
46357,36452,26069,2000-10-26
46358,25230,1145,2000-12-18
46359,4677,20846,2015-01-17
46360,15858,47276,2021-10-09
46361,48557,7855,2013-12-18
46362,51100,3566,2001-08-28
46363,15722,24277,2015-08-25
46364,42652,617,2001-10-02
46365,36742,23969,2006-02-25
46366,5936,50997,2021-02-27
46367,54702,19564,2013-08-30
46368,6502,8856,2012-01-04
46369,15316,38790,2003-06-14
46370,65070,11560,2021-01-23
46371,37939,48573,2019-04-07
46372,33834,22540,2020-04-19
46373,11173,54305,2008-03-29
46374,51962,13781,2010-05-21
46375,37723,27883,2020-12-20
46376,15480,26625,2015-12-17
46377,1627,33651,2009-02-17
46378,31876,30135,2007-02-11
46379,20842,4969,2010-05-12
46380,41454,53732,2018-01-04
46381,28533,24038,2018-04-04
46382,18265,47979,2023-09-09
46383,61043,49723,2002-09-12
46384,10706,32067,2010-10-25
46385,8490,2682,2016-04-11
46386,32068,20827,2023-03-19
46387,20436,53258,2004-07-03
46388,37406,15025,2007-01-25
46389,33066,24519,2018-12-25
46390,3616,30457,2009-02-12
46391,27810,25451,2012-08-31
46392,65814,47735,2016-06-10
46393,28366,23642,2012-12-08
46394,59310,31558,2006-08-02
46395,33284,53203,2012-08-02
46396,26665,3225,2007-03-03
46397,16133,44051,2012-08-06
46398,1600,32040,2023-06-05
46399,8603,35322,2018-06-23
46400,4096,18049,2012-03-01
46401,6207,45085,2015-07-07
46402,18861,14376,2007-05-20
46403,9878,776,2019-07-27
46404,40877,29839,2022-10-28
46405,4409,7712,2003-02-18
46406,57812,18366,2018-01-01
46407,64153,11249,2019-11-06
46408,63685,3557,2002-06-02
46409,61205,52550,2023-05-15
46410,51435,53206,2000-01-20
46411,61107,43926,2009-08-06
46412,2536,27323,2000-02-24
46413,23282,20338,2011-06-17
46414,33936,23719,2012-08-21
46415,14259,11217,2003-07-15
46416,35593,41832,2007-01-03
46417,60233,15882,2003-07-24
46418,5095,44742,2019-03-13
46419,20860,40010,2004-08-05
46420,20158,30851,2018-03-04
46421,3330,36949,2010-11-29
46422,35256,27350,2021-01-20
46423,25600,39936,2006-06-16
46424,3347,19396,2017-03-03
46425,28879,39007,2005-04-08
46426,30407,37601,2013-10-22
46427,46862,43112,2004-12-07
46428,52680,54582,2002-04-20
46429,59609,52862,2007-07-30
46430,64093,17834,2002-07-15
46431,51229,5270,2000-08-30
46432,56210,2684,2023-08-04
46433,28980,42544,2019-02-14
46434,11482,40492,2014-06-29
46435,46929,31335,2016-12-24
46436,30455,12119,2003-12-31
46437,27521,35025,2009-02-27
46438,11052,14914,2006-02-24
46439,27064,4757,2011-11-11
46440,33684,33187,2014-03-22
46441,24281,37690,2006-07-17
46442,13223,31109,2021-08-19
46443,24019,31385,2006-04-14
46444,34075,33241,2022-06-07
46445,15622,4044,2012-04-07
46446,35033,11419,2020-10-06
46447,7225,23715,2002-10-28
46448,17933,43562,2005-04-19
46449,26649,41462,2019-04-16
46450,47185,23802,2016-02-20
46451,21923,41411,2005-06-26
46452,32352,20631,2022-03-29
46453,5167,41946,2013-08-26
46454,49556,38549,2011-12-30
46455,12871,25085,2020-06-10
46456,32968,36057,2022-10-29
46457,27208,30501,2004-08-26
46458,7510,21904,2013-12-09
46459,49672,9499,2015-08-05
46460,57768,19815,2008-09-22
46461,20426,22176,2002-05-01
46462,2089,6153,2015-12-19
46463,22849,49063,2022-11-04
46464,24803,52245,2001-07-25
46465,40932,47395,2002-04-30
46466,59421,10866,2011-04-18
46467,22076,17725,2003-04-20
46468,42819,3566,2010-10-18
46469,12589,54900,2004-11-17
46470,1543,44774,2021-11-06
46471,60925,36337,2000-07-20
46472,13710,26330,2005-12-14
46473,43016,30599,2011-09-23
46474,26548,42182,2006-01-10
46475,60666,4060,2021-11-07
46476,23287,28450,2009-01-07
46477,51679,13235,2021-10-10
46478,3385,19735,2001-12-13
46479,129,20312,2013-12-23
46480,26390,40786,2004-01-07
46481,39401,12506,2010-10-19
46482,2319,42524,2014-02-10
46483,51232,7039,2011-08-26
46484,41007,8814,2003-04-29
46485,59779,7529,2017-03-14
46486,26389,3123,2001-08-30
46487,22927,36504,2012-07-05
46488,40388,31488,2002-01-08
46489,26271,36516,2013-09-21
46490,65000,39270,2021-11-29
46491,20822,36726,2004-12-13
46492,2163,42357,2007-05-13
46493,8862,18313,2012-08-12
46494,1994,1662,2020-12-03
46495,65349,14062,2011-01-06
46496,1,15480,2004-10-29
46497,60739,45484,2006-10-28
46498,26481,27141,2014-05-01
46499,47237,21826,2002-05-03
46500,5059,54400,2007-07-22
46501,14303,9386,2016-03-12
46502,59820,6905,2009-01-02
46503,24846,36037,2008-04-19
46504,54151,12515,2009-11-10
46505,44891,18705,2009-07-17
46506,26603,16491,2012-07-05
46507,31983,46605,2006-02-28
46508,17566,22169,2022-11-14
46509,13180,3820,2016-01-18
46510,8438,7700,2011-07-18
46511,2379,31815,2011-04-15
46512,26388,51190,2001-07-31
46513,36484,22455,2019-07-13
46514,39121,27354,2010-07-14
46515,57010,37486,2017-04-08
46516,31792,34253,2012-03-15
46517,17572,41696,2004-01-06
46518,15630,50039,2021-04-03
46519,2654,11980,2009-12-02
46520,30520,53212,2001-06-15
46521,36425,5392,2016-05-25
46522,4211,11534,2000-02-11
46523,1451,3649,2022-09-06
46524,24803,11563,2004-12-28
46525,53878,49561,2012-11-16
46526,57320,13430,2012-05-22
46527,22125,700,2016-10-01
46528,10774,48959,2005-03-27
46529,43090,24709,2019-12-25
46530,65402,41530,2010-04-16
46531,49620,21906,2015-08-01
46532,22394,36142,2012-05-21
46533,37681,11131,2005-05-25
46534,2719,13763,2002-07-01
46535,14303,13091,2005-04-25
46536,24703,23021,2006-11-03
46537,18730,5834,2011-09-15
46538,49814,30814,2010-07-07
46539,20998,27792,2001-12-30
46540,66308,51652,2010-02-22
46541,2682,16049,2012-12-06
46542,62032,48960,2016-09-13
46543,48100,1876,2000-08-19
46544,29283,27625,2000-07-09
46545,10417,5785,2012-12-14
46546,22074,26197,2019-11-21
46547,25374,35538,2013-08-06
46548,22560,622,2008-01-03
46549,43122,23090,2007-11-17
46550,6692,27078,2018-01-04
46551,24156,6703,2007-02-27
46552,44339,15337,2015-01-30
46553,5842,53986,2005-06-27
46554,10625,53150,2007-08-07
46555,20788,27086,2015-12-15
46556,66684,12395,2007-08-07
46557,54483,36771,2022-12-28
46558,13932,35624,2017-06-21
46559,66001,18260,2021-01-28
46560,47008,28326,2004-02-03
46561,46836,46396,2009-09-15
46562,12913,1123,2004-12-01
46563,24857,10871,2017-11-02
46564,3249,33965,2013-05-13
46565,36942,12490,2023-09-12
46566,27532,30014,2010-03-18
46567,40336,39501,2012-06-04
46568,19992,10269,2019-09-19
46569,52714,12225,2001-02-25
46570,63954,15305,2007-07-12
46571,49775,58,2022-12-19
46572,22931,36911,2021-09-23
46573,61929,45733,2023-11-18
46574,4267,39040,2000-10-02
46575,13357,33122,2001-07-07
46576,10741,21262,2003-10-29
46577,4187,49331,2003-09-30
46578,602,52273,2015-08-07
46579,4567,16412,2021-11-26
46580,60804,27200,2004-11-24
46581,26564,28437,2003-10-17
46582,42013,9969,2019-01-02
46583,12126,12117,2016-06-05
46584,22104,43445,2008-12-10
46585,17531,27144,2006-05-11
46586,48047,448,2011-12-01
46587,23224,42896,2019-08-19
46588,44481,25060,2007-06-30
46589,34769,13427,2006-01-25
46590,6223,15976,2023-12-14
46591,56355,13265,2013-07-31
46592,18770,17841,2005-08-01
46593,62132,4179,2001-04-14
46594,66375,31988,2023-10-11
46595,35319,30588,2023-02-13
46596,28553,3753,2007-10-30
46597,64783,8638,2012-11-30
46598,52830,48920,2001-02-17
46599,34260,47653,2015-03-25
46600,59967,43328,2005-02-03
46601,7377,19436,2020-05-19
46602,59742,29268,2011-02-05
46603,22782,46755,2008-11-24
46604,25846,3765,2007-04-28
46605,32439,40277,2009-04-10
46606,63898,53796,2010-04-13
46607,12667,42028,2013-12-24
46608,17502,38939,2006-07-03
46609,51437,45916,2003-08-10
46610,16355,45960,2013-01-24
46611,34083,22012,2002-02-02
46612,22176,35742,2010-02-06
46613,25866,54953,2014-08-15
46614,26391,50614,2021-04-16
46615,10126,46096,2017-02-25
46616,18631,38098,2011-01-09
46617,13023,41146,2016-10-15
46618,22711,53536,2015-12-08
46619,29135,1554,2016-05-16
46620,36987,21473,2003-10-21
46621,14261,32431,2021-04-03
46622,17475,4575,2004-04-21
46623,49542,37993,2013-03-19
46624,10186,44078,2016-10-12
46625,29136,48476,2023-03-15
46626,51792,52359,2008-10-14
46627,58645,20709,2003-09-30
46628,46664,19199,2022-11-05
46629,19661,24801,2010-07-01
46630,30783,6814,2003-12-19
46631,47495,31399,2016-07-14
46632,28196,28187,2004-06-17
46633,17183,20415,2009-02-12
46634,15600,55103,2003-12-11
46635,22680,53,2021-12-26
46636,35904,9754,2004-03-09
46637,19912,19941,2008-11-30
46638,6086,41557,2012-04-23
46639,17916,5923,2011-01-15
46640,56975,49521,2021-06-28
46641,7144,9237,2014-12-06
46642,42697,43174,2000-05-20
46643,4,55490,2001-09-17
46644,40064,1298,2002-10-09
46645,50597,20029,2004-11-16
46646,37718,37012,2003-01-31
46647,29180,18535,2005-04-25
46648,25835,726,2015-06-04
46649,21223,52292,2015-04-26
46650,6363,11260,2005-07-19
46651,27820,35848,2004-01-17
46652,22584,25340,2002-08-15
46653,24660,4784,2008-04-19
46654,25709,54920,2014-08-24
46655,47690,2215,2007-04-23
46656,36283,6135,2016-05-09
46657,39126,6888,2023-07-07
46658,1292,1683,2018-01-23
46659,60032,54643,2003-03-16
46660,57768,49197,2015-06-30
46661,28362,11387,2018-02-24
46662,14365,25526,2008-08-13
46663,10747,3393,2007-06-02
46664,32040,14150,2012-09-25
46665,3632,7610,2001-10-21
46666,50707,41498,2023-05-02
46667,28863,1836,2014-03-07
46668,64663,49907,2006-07-17
46669,47625,39699,2016-10-13
46670,48701,12956,2019-10-15
46671,64785,51854,2019-05-25
46672,26665,5686,2004-04-01
46673,25121,11106,2021-09-14
46674,35301,39172,2007-11-25
46675,45309,17360,2000-11-25
46676,9467,35135,2014-03-15
46677,35572,6761,2002-04-14
46678,41666,41263,2004-01-24
46679,60039,1242,2009-10-08
46680,28123,2432,2018-12-11
46681,32651,48137,2011-10-03
46682,56512,36728,2008-12-23
46683,32290,11709,2005-09-22
46684,11417,44491,2015-10-28
46685,25107,29335,2000-11-21
46686,6999,13714,2005-06-23
46687,38230,53788,2000-07-21
46688,20085,34928,2005-09-10
46689,27324,23279,2015-12-14
46690,6280,41184,2021-10-22
46691,57995,4957,2001-08-22
46692,43228,7541,2016-10-12
46693,21334,23492,2004-11-30
46694,8066,431,2022-07-02
46695,21371,31536,2005-09-25
46696,34904,45099,2000-09-29
46697,29275,3486,2005-05-18
46698,55223,32813,2018-06-16
46699,55524,48060,2016-11-29
46700,28038,11628,2001-07-21
46701,66768,6600,2009-08-21
46702,27208,4524,2012-08-17
46703,44255,44044,2004-08-16
46704,29239,22859,2010-03-25
46705,7677,54437,2005-01-21
46706,33684,17099,2007-01-26
46707,8316,51774,2010-03-22
46708,28327,37179,2019-05-07
46709,20210,5452,2007-07-12
46710,26526,46759,2018-02-19
46711,13053,31621,2000-02-20
46712,33135,45733,2023-07-18
46713,28533,13554,2009-11-23
46714,3841,17535,2013-11-08
46715,12647,42377,2008-07-11
46716,33767,36294,2000-02-19
46717,59931,35713,2020-05-11
46718,33136,36828,2020-12-23
46719,39683,35792,2000-03-14
46720,29277,31234,2004-12-04
46721,17244,13539,2020-08-29
46722,462,10878,2009-07-29
46723,33924,17378,2014-07-07
46724,1166,51837,2017-10-06
46725,29914,32150,2013-12-05
46726,51819,39507,2001-09-06
46727,47619,3917,2000-09-13
46728,21802,18313,2019-02-24
46729,4493,15976,2015-02-15
46730,10675,50471,2018-04-15
46731,2458,46067,2006-12-25
46732,2809,20037,2004-09-10
46733,65000,53544,2016-05-23
46734,9124,26204,2016-01-21
46735,64330,41147,2004-01-19
46736,4423,33936,2017-06-14
46737,5977,2353,2007-05-15
46738,21636,44426,2005-05-28
46739,54051,4372,2016-07-31
46740,25713,9606,2001-05-08
46741,17445,54340,2005-07-30
46742,9783,38794,2014-05-22
46743,46895,49787,2006-05-09
46744,4478,23138,2004-08-01
46745,54596,40082,2017-08-13
46746,35285,4526,2002-08-10
46747,5684,32238,2020-09-12
46748,9754,45840,2017-12-07
46749,2030,8983,2013-08-10
46750,7385,43401,2018-01-21
46751,35662,12989,2019-12-04
46752,20953,48321,2005-02-04
46753,13016,17335,2012-02-10
46754,21633,29081,2007-11-08
46755,15680,6623,2012-12-26
46756,21809,6179,2019-08-18
46757,29276,27749,2015-05-19
46758,37744,43021,2003-04-27
46759,55385,28819,2023-06-01
46760,23659,53658,2023-03-31
46761,7385,15814,2011-09-25
46762,50894,13292,2008-04-23
46763,62978,12005,2010-07-19
46764,5567,44894,2015-04-29
46765,350,45661,2012-07-24
46766,63878,288,2023-07-31
46767,15618,47001,2010-08-02
46768,8797,5038,2020-02-09
46769,20486,20730,2009-10-01
46770,5446,13931,2006-04-10
46771,24612,52718,2006-04-28
46772,53479,15446,2009-11-17
46773,26257,24296,2000-08-26
46774,439,25017,2011-08-26
46775,15804,4531,2018-09-26
46776,44162,53354,2018-11-02
46777,40820,19504,2023-04-21
46778,19357,45993,2015-01-17
46779,10973,43160,2011-09-06
46780,27795,7174,2018-12-01
46781,50508,50707,2014-02-22
46782,24156,29603,2008-03-25
46783,31531,43607,2001-02-18
46784,63028,44977,2019-07-06
46785,29094,39040,2002-08-19
46786,38422,54616,2012-08-16
46787,60406,25824,2005-11-07
46788,38295,27001,2021-04-27
46789,10360,45778,2023-04-22
46790,13492,22936,2014-12-03
46791,46319,27997,2012-06-02
46792,2579,6370,2001-08-12
46793,8066,55773,2005-12-16
46794,23482,50602,2001-03-27
46795,13954,17798,2003-10-21
46796,51054,20710,2010-05-30
46797,20791,10932,2006-10-18
46798,17952,31540,2015-09-03
46799,45354,24114,2002-07-20
46800,18187,55687,2001-12-22
46801,35155,27153,2019-12-27
46802,27127,42743,2005-11-03
46803,24927,10012,2008-07-07
46804,9836,8292,2004-12-06
46805,26718,44561,2004-08-10
46806,30088,3163,2005-11-24
46807,11834,18671,2019-02-13
46808,52838,50302,2010-02-20
46809,16488,38514,2015-09-26
46810,50744,24881,2006-10-20
46811,36642,28432,2020-02-12
46812,34218,53641,2018-12-29
46813,30377,46262,2013-09-06
46814,60895,38992,2009-11-14
46815,32102,11324,2005-04-14
46816,26484,52241,2019-09-23
46817,10355,31830,2019-01-06
46818,63668,51396,2015-08-10
46819,16414,22431,2006-10-31
46820,10232,4374,2002-10-23
46821,38335,5859,2001-01-07
46822,32379,41617,2019-08-03
46823,36447,51317,2005-02-25
46824,35523,26120,2014-09-25
46825,36586,50001,2011-11-24
46826,33938,37725,2022-02-02
46827,43388,2241,2009-04-18
46828,11371,5642,2008-08-23
46829,11031,10229,2019-09-13
46830,5883,17070,2001-02-19
46831,53297,14883,2019-09-07
46832,37008,35873,2022-11-06
46833,25335,20990,2001-04-14
46834,60570,46148,2013-06-26
46835,20511,13458,2021-11-20
46836,18504,20001,2007-10-13
46837,16779,27671,2020-02-11
46838,14510,17263,2016-02-29
46839,12546,19716,2017-06-21
46840,51457,16934,2021-02-20
46841,8315,54822,2021-09-13
46842,66047,44677,2012-01-23
46843,17224,11311,2021-09-27
46844,20642,8813,2018-10-25
46845,23631,52645,2005-05-30
46846,18005,17148,2015-11-01
46847,31049,4486,2022-03-23
46848,7761,22406,2013-01-05
46849,11673,9276,2008-07-31
46850,40791,16867,2003-06-13
46851,40160,46669,2022-06-12
46852,64413,42670,2014-02-07
46853,59216,37654,2011-06-10
46854,15940,2988,2007-02-07
46855,59216,44481,2012-04-04
46856,57748,9046,2020-02-24
46857,49307,46230,2000-04-03
46858,19019,19925,2011-01-04
46859,60784,15860,2013-11-22
46860,10945,13835,2009-08-22
46861,1229,54721,2008-08-11
46862,54111,10114,2015-01-11
46863,46715,17633,2009-08-21
46864,1609,45982,2001-03-11
46865,6877,1279,2003-03-22
46866,6171,29434,2015-09-28
46867,10626,13560,2013-02-13
46868,29565,12860,2021-02-02
46869,30463,7649,2004-05-07
46870,12966,39952,2013-11-28
46871,20762,54604,2018-11-24
46872,7106,22630,2013-04-16
46873,28194,10544,2012-09-25
46874,8370,4197,2002-08-13
46875,35756,54762,2013-07-03
46876,44620,10158,2009-09-02
46877,17823,23869,2008-07-23
46878,37436,646,2001-04-21
46879,57812,54915,2009-04-13
46880,58898,33605,2017-02-08
46881,9694,14253,2019-08-25
46882,11840,33313,2004-08-29
46883,56772,13126,2021-04-27
46884,31308,15729,2010-01-24
46885,9912,4665,2005-12-20
46886,11955,8345,2018-05-22
46887,33393,37991,2016-06-16
46888,29398,53070,2001-11-22
46889,48672,28262,2020-04-17
46890,55643,25730,2001-01-17
46891,13859,9916,2019-02-21
46892,9417,1732,2003-02-20
46893,18743,39870,2006-07-24
46894,48316,41452,2021-01-07
46895,20950,13,2021-03-16
46896,40969,40584,2009-08-25
46897,28879,47144,2018-09-27
46898,18369,36812,2023-05-30
46899,58583,13240,2021-01-20
46900,30572,10807,2023-12-07
46901,4546,39320,2006-12-02
46902,17636,9483,2018-12-26
46903,766,38573,2008-03-22
46904,42889,26154,2006-06-19
46905,10522,17559,2002-08-08
46906,35109,52348,2009-04-15
46907,17993,54322,2006-04-10
46908,41184,30424,2019-09-10
46909,44255,38190,2015-11-03
46910,53621,22852,2019-02-01
46911,57131,709,2019-01-11
46912,34407,34168,2015-05-17
46913,54318,25814,2020-09-22
46914,23337,28662,2010-04-14
46915,48,9833,2002-02-19
46916,31439,13951,2018-11-11
46917,19933,47920,2023-03-23
46918,13301,34059,2013-11-30
46919,4668,39028,2013-09-21
46920,15483,41987,2015-12-21
46921,32913,40445,2018-03-15
46922,9954,19674,2020-09-13
46923,24709,1617,2005-02-01
46924,17257,16445,2021-06-11
46925,11808,31602,2000-12-23
