user_id,country,sex,height,weight,birthdate
29645,DNK,0,182,73,1993-04-09
29649,BRA,0,173,63,1985-04-11
29671,CAN,0,185,88,1994-11-19
29673,POL,0,175,73,1981-10-28
29675,CAN,0,172,63,1993-03-25
29676,SWE,0,170,58,1977-04-14
29684,ESP,0,181,78,1987-05-14
29686,DNK,1,167,63,1997-07-29
29687,ESP,0,183,73,1991-02-04
29689,ESP,1,168,53,1986-02-24
29705,FIN,0,175,58,2000-08-20
29712,ESP,0,177,83,1984-04-28
29714,POL,1,169,58,1993-11-25
29716,FRA,0,177,63,1997-07-12
29725,BRA,0,174,73,1994-12-27
29726,BRA,0,166,58,1998-04-11
29727,CAN,0,179,73,1981-12-15
29728,ESP,0,173,63,1983-11-20
29729,NOR,0,185,83,1981-06-11
29734,ESP,0,183,73,1979-10-06
29742,CAN,0,170,78,1985-11-13
29744,other,0,171,68,1983-01-01
29756,ESP,0,175,68,1993-03-02
29775,other,0,173,63,1993-02-11
29780,ESP,0,163,58,1998-06-09
29785,other,0,168,63,1995-07-22
29797,POL,0,180,68,1997-08-19
29798,ZAF,0,183,93,1989-09-24
29801,GBR,0,171,63,2000-05-29
29808,CZE,0,170,58,1998-02-12
29812,SVN,0,178,73,1986-10-16
29821,NLD,1,175,63,1977-10-12
29822,USA,0,172,73,1992-03-30
29823,DEU,0,170,63,1984-09-04
29835,POL,0,192,83,1991-04-27
29842,FRA,0,175,68,1987-09-10
29844,USA,0,183,83,1968-06-23
29850,USA,0,165,68,1975-09-13
29858,ESP,0,172,58,1998-11-17
29859,USA,0,178,68,1988-12-04
29866,other,0,178,73,1986-11-28
29879,ESP,0,173,73,1982-09-13
29888,ESP,0,169,63,1995-02-09
29890,USA,0,172,63,1999-11-09
29905,ESP,0,169,68,1990-07-17
29914,DEU,0,170,63,1983-11-16
29918,ESP,0,190,73,1990-02-10
29921,other,0,173,63,2001-11-26
29928,ESP,0,175,58,2002-09-29
29929,USA,1,181,58,1991-02-07
29945,other,0,190,73,1997-01-06
29946,USA,0,175,68,1985-01-16
29948,GBR,0,180,63,1986-07-20
29949,other,0,176,68,1982-10-24
29962,NLD,0,195,78,1988-06-27
29966,MEX,0,172,58,1996-01-05
29970,ITA,0,168,63,1993-06-02
29979,POL,0,180,78,1989-01-07
29985,USA,0,178,63,1993-03-28
29987,USA,0,180,83,1987-06-11
29999,USA,1,161,53,1993-10-27
30004,USA,0,181,73,1991-05-09
30018,other,0,160,58,2001-05-05
30032,ITA,0,184,78,1988-01-22
30034,USA,0,184,78,1992-08-09
30040,USA,0,184,73,1989-04-26
30046,BRA,0,166,58,1970-05-09
30047,SWE,0,182,78,1979-05-24
30051,CAN,0,182,68,1992-05-12
30055,USA,0,175,78,1987-05-05
30056,ESP,0,180,78,1982-08-14
30061,USA,0,182,63,1996-09-30
30064,ESP,1,169,48,1994-06-29
30066,BRA,0,175,73,1990-09-16
30067,ESP,0,186,73,1986-11-07
30070,USA,0,160,58,2003-01-22
30088,USA,0,178,63,1993-03-09
30092,FRA,0,186,73,1994-07-31
30093,DEU,0,182,68,1989-03-20
30098,RUS,1,159,53,1992-06-08
30099,DEU,1,182,68,1977-05-20
30100,other,0,173,53,1995-05-19
30104,ZAF,1,157,53,1974-06-14
30108,POL,0,177,63,1993-10-30
30133,other,0,188,73,1994-07-06
30135,ITA,0,164,58,1999-09-30
30139,ESP,0,176,68,1992-01-06
30140,RUS,1,171,58,1991-03-25
30152,USA,0,160,58,1992-09-27
30153,CAN,0,182,73,1984-05-28
30154,RUS,0,182,73,1988-06-14
30155,SWE,0,180,73,1983-03-17
30160,AUT,0,180,78,1996-12-19
30166,GBR,0,155,43,2002-07-26
30167,ZAF,0,170,63,1997-06-09
30169,BRA,0,167,53,1994-05-11
30172,ESP,0,165,68,1993-02-05
30179,ITA,1,164,53,1981-02-23
30180,ESP,0,178,68,1985-07-26
30185,BEL,0,186,78,1994-03-28
30189,POL,0,182,78,1999-10-23
30190,other,0,179,68,1984-05-14
30194,NOR,1,175,63,1989-04-04
30195,ESP,1,158,48,1986-08-31
30196,USA,0,177,78,1976-12-10
30207,USA,0,184,73,1996-09-08
30208,NLD,0,195,83,1990-08-29
30213,MEX,0,182,63,1992-02-28
30218,USA,0,171,83,1992-11-24
30224,SWE,0,182,73,1986-12-29
30226,POL,0,175,73,1977-09-28
30232,NLD,0,181,63,1986-09-08
30235,FRA,0,174,63,1988-08-09
30239,CZE,1,140,40,2003-07-02
30240,ESP,0,182,78,1984-09-09
30248,FRA,0,182,83,1993-01-19
30257,ITA,0,180,58,1988-12-14
30268,other,0,180,78,1996-07-08
30272,USA,0,186,78,1981-08-10
30273,ZAF,0,174,73,1994-03-08
30277,ZAF,0,185,83,1979-03-16
30281,USA,0,184,73,1992-10-25
30289,USA,1,180,53,1991-12-23
30290,ITA,0,175,68,1989-01-20
30296,BEL,0,195,78,1991-02-20
30312,USA,0,173,63,1993-08-05
30315,DEU,0,172,73,1983-03-30
30318,GBR,0,185,68,1983-06-02
30333,HRV,0,176,63,2000-02-20
30335,GBR,1,171,58,1982-07-12
30336,ESP,0,180,68,1982-12-03
30346,other,0,170,58,1994-07-19
30348,ITA,0,185,68,1986-06-06
30349,ITA,1,169,53,1980-02-28
30354,RUS,0,170,58,1986-10-02
30366,DEU,1,168,58,1991-05-19
30377,ESP,1,158,58,1991-07-27
30378,DEU,0,198,88,1991-12-03
30382,FRA,0,168,63,1996-09-05
30383,ESP,1,157,48,1992-06-08
30384,CHE,0,164,58,1988-12-23
30400,other,1,167,48,1977-08-23
30407,AUT,0,172,63,2000-04-08
30409,ITA,0,192,73,1994-07-10
30411,DEU,0,170,78,1980-02-01
30414,CHE,0,170,63,1993-09-12
30415,ITA,1,160,53,1982-10-22
30426,other,0,174,68,1988-08-31
30432,FRA,0,190,68,1995-03-20
30433,POL,0,177,68,1989-08-14
30434,ESP,0,192,73,1986-06-14
30439,PRT,0,176,58,1983-11-18
30441,USA,0,175,68,1991-10-24
30452,other,0,172,63,1988-04-04
30453,ITA,0,169,53,1999-03-07
30455,HRV,0,184,88,1990-09-16
30457,USA,0,170,63,1990-05-11
30463,USA,1,145,78,1992-10-11
30472,other,0,180,78,1985-11-12
30478,USA,0,178,63,1995-04-20
30490,AUT,0,173,58,2003-01-20
30493,SVN,0,174,68,1981-06-23
30494,ESP,0,162,53,1999-07-11
30509,USA,0,176,68,1992-08-30
30513,FRA,0,180,63,1992-05-23
30515,POL,0,181,73,1998-11-28
30520,other,0,176,63,1986-01-19
30524,BRA,0,180,68,1982-10-04
30526,DEU,0,178,73,1987-04-22
30528,other,0,180,68,1985-07-08
30538,USA,0,180,73,1992-07-06
30539,AUS,0,192,63,1998-10-04
30544,DEU,0,179,68,1980-10-21
30550,other,0,171,68,1981-04-01
30560,BEL,0,173,73,1996-08-11
30566,USA,0,183,83,1986-07-02
30572,USA,0,178,73,1989-09-23
30582,ITA,0,178,68,1970-06-02
30590,CZE,1,156,53,2001-08-17
30597,GBR,0,168,63,1981-04-03
30610,USA,0,180,58,2001-10-21
30616,other,0,174,63,1976-03-01
30627,other,0,192,68,1990-02-24
30635,POL,0,185,78,1995-05-02
30644,USA,0,180,68,1996-09-12
30645,other,0,173,73,1983-07-23
30646,CZE,0,176,73,1986-06-22
30647,ESP,0,170,63,1991-12-05
30648,ITA,0,178,63,1987-10-22
30649,SWE,0,172,73,1992-02-28
30650,BEL,0,170,63,1989-11-26
30653,USA,0,179,83,1996-12-12
30655,ZAF,0,187,88,1989-03-08
30656,ESP,0,176,78,1979-04-04
30658,ITA,0,180,83,1983-07-24
30659,other,0,170,68,1965-09-10
30671,SVN,0,183,63,1993-12-03
30677,GBR,0,180,68,1994-11-23
30679,USA,0,165,58,1994-03-27
30682,DEU,0,183,73,1994-11-04
30691,CAN,0,175,68,1996-04-17
30693,USA,0,183,68,1993-07-03
30697,POL,0,171,53,2002-03-04
30712,ESP,0,181,68,1988-09-10
30716,AUT,0,179,68,1995-10-19
30718,ZAF,1,153,48,1991-10-08
30722,POL,0,193,78,1995-07-06
30727,NOR,0,178,68,2001-08-05
30728,USA,0,177,58,1989-11-11
30730,ESP,0,170,68,1980-06-11
30736,ESP,0,180,78,1985-09-09
30739,FRA,0,170,63,1992-09-27
30749,ITA,1,160,43,2003-06-22
30752,ITA,0,179,73,1992-08-28
30755,POL,0,180,63,2001-12-18
30758,USA,0,182,73,1993-08-29
30774,SWE,0,193,73,1990-01-30
30778,ESP,0,189,78,1991-05-29
30780,BRA,0,182,78,1997-07-25
30783,BRA,0,186,78,1997-11-14
30797,ITA,0,179,73,1991-03-07
30799,other,0,180,68,1997-03-03
30803,USA,0,178,68,1994-09-19
30804,ESP,0,179,73,1980-04-03
30805,FRA,0,175,68,1981-08-28
30809,FRA,0,174,63,1993-02-11
30813,other,0,180,68,1992-10-11
30817,AUT,0,188,83,1989-04-07
30821,GBR,0,185,68,1995-11-14
30830,USA,0,182,83,1979-07-19
30837,SVN,0,180,68,2000-08-21
30847,ESP,0,170,68,1973-04-20
30848,AUT,0,180,63,1989-12-17
30852,FRA,0,163,53,1993-01-25
30853,CHE,0,180,73,1984-08-28
30856,SWE,0,174,73,1987-11-29
30866,POL,0,172,63,1992-09-10
30868,other,0,178,63,1986-05-12
30873,USA,0,171,63,1996-05-26
30882,BRA,0,178,73,1997-09-26
30883,ITA,0,172,63,1996-09-30
30885,ESP,0,170,63,1995-03-20
30892,SWE,1,162,58,1995-05-21
30897,FRA,0,191,83,1974-03-04
30921,ESP,0,169,63,1979-04-08
30922,BEL,0,177,68,1993-05-13
30924,other,0,170,58,1992-10-11
30926,FRA,0,172,63,1986-11-06
30927,PRT,0,175,68,1991-03-26
30936,POL,0,176,78,1992-08-23
30938,DEU,0,186,78,1990-04-03
30941,SWE,0,178,73,1989-11-07
30943,POL,1,176,63,1996-02-21
30951,SWE,0,183,83,1994-03-11
30954,ITA,0,178,68,1987-05-09
30956,other,0,179,88,1993-02-28
30957,DEU,0,190,88,1988-10-06
30960,USA,0,178,73,1988-01-04
30962,POL,1,167,53,1986-01-28
30967,ESP,1,158,53,1998-01-26
30969,USA,0,193,73,1992-01-04
30975,RUS,0,176,68,1987-11-20
30977,CHE,0,182,68,1988-09-06
30980,ESP,1,164,48,1985-03-20
30982,SVN,0,167,48,2002-07-04
30990,DEU,0,186,93,1972-03-27
31003,ESP,0,181,73,1990-01-23
31005,BEL,0,187,68,1994-05-29
31006,ESP,0,185,63,2001-05-05
31014,FRA,0,165,63,1994-10-15
31015,NOR,0,194,93,1989-09-05
31019,CZE,0,185,78,1990-12-20
31022,SVN,0,181,83,1990-09-13
31034,USA,0,176,63,1988-04-24
31036,ITA,0,184,68,1994-09-12
31049,BEL,0,180,83,1987-06-18
31052,USA,0,187,83,1995-04-29
31053,other,0,176,73,2001-11-17
31055,RUS,1,161,48,1986-05-14
31060,ESP,0,179,68,1990-11-14
31064,MEX,0,183,73,1982-04-05
31072,USA,0,182,83,1993-08-07
31077,USA,0,172,63,1986-01-09
31080,USA,0,180,88,1988-11-17
31081,PRT,1,160,48,2000-10-26
31082,PRT,0,179,53,1999-08-19
31083,USA,1,168,48,2002-06-15
31088,DNK,1,170,58,1993-11-20
31099,PRT,1,171,58,1993-09-20
31103,RUS,0,166,58,1996-07-05
31106,FRA,0,178,63,1993-06-09
31107,FRA,0,180,78,1980-10-17
31121,SWE,0,172,63,1984-12-12
31122,SVN,0,175,63,2000-07-10
31144,AUT,0,178,68,1993-07-30
31148,USA,0,170,63,1998-07-30
31149,USA,0,175,63,1999-05-13
31151,ESP,0,188,78,1985-07-29
31157,USA,0,171,63,1995-07-17
31162,USA,1,165,53,1984-11-04
31169,CAN,0,169,58,1994-06-06
31171,FRA,0,180,78,1977-07-01
31173,HRV,0,178,78,1997-05-07
31176,ZAF,0,181,83,1988-03-13
31179,ESP,0,174,68,1997-11-16
31181,ESP,0,175,63,1989-06-06
31184,ESP,0,167,83,1983-06-06
31185,AUS,0,175,58,1983-07-09
31186,DEU,0,191,93,1993-03-17
31190,other,0,181,78,1990-12-15
31198,DEU,0,185,73,1985-11-07
31205,ESP,0,174,63,1998-02-02
31208,ESP,0,171,68,1991-06-29
31212,GBR,0,186,83,1990-12-17
31216,ZAF,0,179,68,1982-03-10
31228,DEU,0,178,58,2000-12-29
31243,POL,0,183,63,1994-07-17
31251,BRA,0,174,63,1991-02-11
31262,other,1,175,58,1991-04-22
31265,ESP,0,184,68,1997-11-05
31274,POL,0,176,68,1994-09-02
31279,AUT,0,172,63,1998-06-15
31282,GBR,0,181,68,1988-11-08
31288,USA,0,177,68,1995-06-15
31297,USA,0,181,83,1989-05-17
31298,ESP,0,183,73,1998-08-16
31308,NOR,0,179,63,1993-12-03
31315,USA,0,178,68,1983-07-30
31325,BEL,1,167,48,2002-06-22
31331,ESP,0,172,68,1988-03-13
31336,DEU,0,173,73,1985-12-26
31343,DNK,0,178,83,1991-11-05
31346,BRA,1,160,53,1989-10-31
31347,ESP,1,167,58,1988-11-05
31354,other,0,170,63,1983-11-01
31358,DEU,1,174,58,1974-12-14
31368,SWE,0,190,73,1990-02-03
31369,ESP,0,178,73,1977-04-20
31370,ITA,0,178,68,2004-12-19
31375,FRA,0,170,58,2003-12-03
31381,POL,0,188,63,1997-11-14
31382,ESP,0,178,73,1983-08-28
31386,other,0,176,73,2001-01-06
31389,USA,0,183,78,1992-06-27
31390,USA,1,172,58,1994-01-06
31401,POL,0,170,63,1981-01-26
31403,CAN,0,173,63,1996-01-12
31404,ITA,0,183,73,1992-03-01
31406,CAN,0,178,63,1992-11-06
31411,ZAF,0,185,78,1987-12-27
31417,USA,0,193,78,1987-05-29
31419,BEL,0,182,73,1988-07-20
31427,ESP,0,178,68,1991-11-04
31428,CAN,0,180,68,1999-11-26
31439,ITA,1,167,63,1989-07-06
31444,CZE,0,180,73,1989-09-15
31457,other,0,180,63,1989-01-14
31464,NOR,0,185,88,1984-05-01
31466,SWE,0,175,73,1988-06-12
31480,FIN,0,186,73,1989-07-12
31484,GBR,0,180,68,1993-01-14
31501,DNK,0,171,68,1989-03-18
31509,USA,0,170,73,1994-02-12
31511,POL,0,189,83,1988-11-17
31515,POL,0,176,63,1989-07-10
31520,USA,0,194,88,1987-08-31
31531,FIN,0,181,73,1986-05-28
31536,DEU,0,170,63,1986-03-11
31541,HRV,0,182,63,2000-07-10
31542,USA,0,172,58,1993-06-08
31544,POL,0,178,83,1985-02-24
31550,DEU,0,183,73,1996-04-10
31561,POL,0,181,78,1990-10-12
31563,RUS,0,182,63,1991-06-16
31581,ITA,0,177,68,1981-03-09
31587,CHE,0,180,68,2000-01-16
31595,RUS,0,180,68,1998-12-24
31606,USA,0,180,63,1999-03-07
31619,ITA,0,185,73,2000-06-02
31620,DEU,0,180,68,1983-12-17
31627,NOR,0,170,73,1976-04-28
31641,GBR,0,180,63,1998-04-05
31643,MEX,0,168,68,1983-04-12
31654,ESP,0,180,73,1985-05-16
31660,ZAF,0,183,83,1992-10-06
31662,other,0,179,73,1998-11-27
31672,other,1,160,48,1995-12-14
31673,ESP,0,174,68,1999-08-19
31674,ESP,0,173,68,1998-12-12
31675,FRA,0,178,68,1988-03-01
31682,DNK,0,189,78,1983-02-26
31684,ZAF,0,185,68,1994-09-09
31685,other,1,175,63,1986-06-27
31687,RUS,1,172,58,1989-08-08
31702,ZAF,0,179,68,1990-05-28
31712,USA,0,185,68,1989-02-09
31719,ESP,0,182,73,1981-12-03
31739,ESP,0,177,68,1982-10-07
31745,GBR,0,140,43,2002-06-04
31760,ESP,0,180,83,1983-05-11
31776,other,0,189,73,2000-09-03
31784,ESP,0,189,78,1979-11-10
31790,USA,0,157,48,2003-12-31
31791,RUS,0,171,68,1990-04-27
31792,ITA,0,170,58,2000-10-29
31797,NLD,0,170,63,1998-02-26
31801,NLD,0,187,73,1991-01-07
31805,other,0,164,68,1991-12-28
31821,USA,0,172,68,1998-02-02
31832,SWE,1,175,58,1990-09-08
31839,CAN,0,185,73,1993-02-24
31842,other,1,156,43,1992-06-25
31845,ESP,0,165,63,1975-07-17
31848,USA,0,166,58,2000-10-14
31867,SVN,0,183,68,1996-10-22
31870,AUT,0,179,73,2000-12-28
31872,other,0,173,58,1986-03-02
31876,CAN,0,175,68,1998-05-24
31881,GBR,1,165,58,1990-09-12
31889,HRV,0,192,93,1989-09-18
31891,USA,0,183,78,1987-03-30
31893,other,0,171,73,1990-08-10
31894,USA,0,185,63,1999-07-03
31896,other,0,170,58,1987-09-07
31907,HRV,0,194,83,1991-02-16
31910,RUS,0,175,73,1993-07-10
31919,BEL,0,186,68,1992-08-14
31921,RUS,0,178,73,1994-01-01
31927,RUS,0,171,73,1989-03-24
31933,AUS,0,183,73,1991-07-11
31938,ITA,0,180,68,2000-07-08
31939,DEU,0,175,63,1998-07-02
31942,USA,1,174,63,1988-03-29
31951,POL,0,183,78,1990-02-16
31962,NLD,1,167,53,1994-12-02
31963,ITA,0,184,73,1990-03-13
31971,NOR,0,187,83,1986-01-31
31973,other,0,175,63,2001-01-28
31974,ITA,0,175,63,1994-05-24
31976,ITA,0,178,63,1989-06-29
31979,USA,0,182,83,1994-07-28
31983,other,0,173,63,1991-01-01
31985,NOR,0,175,73,1985-10-11
31992,ITA,1,166,48,1990-01-20
31993,HRV,0,183,73,1999-12-17
31994,USA,0,175,63,1988-07-09
31995,ESP,0,183,88,1983-10-18
31998,ESP,0,187,58,1994-04-01
32001,ESP,0,172,78,1980-04-28
32004,ESP,1,180,63,1981-07-01
32015,GBR,1,175,53,2000-05-19
32021,ZAF,0,191,88,1995-07-01
32022,other,0,172,68,1992-07-02
32025,GBR,0,176,68,1984-05-11
32027,GBR,1,152,48,1987-02-25
32039,NOR,0,173,68,1993-08-28
32040,DEU,0,172,68,1981-05-20
32048,SWE,0,184,83,1992-02-18
32057,AUS,0,173,73,1974-05-04
32068,POL,1,169,48,1993-12-01
32075,other,0,178,68,1991-05-30
32076,AUS,1,156,48,1959-05-19
32080,SWE,0,188,63,1995-08-26
32082,DEU,0,175,68,1964-10-23
32092,CAN,0,160,58,1983-01-17
32100,CAN,0,175,73,1997-02-22
32102,AUT,0,187,83,2001-04-30
32104,SWE,0,175,73,1986-12-29
32106,SWE,0,175,73,1986-08-30
32107,ESP,0,180,83,1980-04-14
32108,CHE,0,174,73,1995-06-27
32117,AUT,0,182,73,1988-01-17
32118,other,0,186,68,2002-08-10
32124,other,0,168,63,1989-01-10
32125,FRA,0,184,73,1994-06-03
32136,other,1,165,58,1996-10-22
32147,NLD,0,174,68,1981-01-06
32150,ITA,0,175,58,1999-06-29
32154,DEU,0,185,83,1990-11-07
32155,CAN,0,153,43,2002-05-31
32159,GBR,0,179,63,1988-04-16
32161,ITA,0,178,73,1986-04-06
32169,FRA,0,175,58,1993-04-13
32171,FRA,0,168,58,1989-01-03
32174,BRA,0,173,68,1996-06-28
32183,CHE,0,176,63,1989-06-19
32187,POL,0,170,58,1995-01-15
32196,AUT,0,178,63,1999-08-15
32202,USA,0,190,73,1987-12-14
32214,NOR,0,180,73,1994-06-24
32240,NLD,0,186,73,1979-12-27
32243,ITA,1,155,43,1987-10-07
32244,ITA,0,170,68,1990-11-26
32250,POL,0,178,73,1984-01-16
32264,RUS,1,163,48,1987-07-31
32268,GBR,0,180,73,1992-02-12
32276,POL,0,175,63,1991-11-16
32283,DEU,0,177,73,1998-12-18
32285,USA,1,153,43,1991-06-03
32290,ESP,0,184,73,1985-04-28
32293,ESP,0,183,73,1989-02-07
32317,POL,0,186,68,1997-12-29
32325,FRA,0,172,58,1990-08-30
32335,CAN,1,160,53,1983-06-14
32337,NOR,0,188,83,1989-09-17
32352,CAN,1,170,63,1991-06-09
32353,CAN,0,185,73,1972-08-29
32361,PRT,0,168,68,1991-08-24
32363,DEU,0,185,88,1994-09-09
32372,CAN,0,180,73,1991-10-23
32379,NOR,0,177,58,2001-01-04
32387,other,0,189,83,1983-01-25
32390,ESP,0,176,78,1982-12-17
32392,PRT,0,170,63,1993-12-20
32403,POL,0,175,63,1999-02-06
32407,USA,0,178,73,1990-08-07
32408,CAN,0,167,58,1966-06-06
32409,POL,0,173,58,1987-06-01
32412,NOR,0,185,78,1985-03-17
32414,other,0,175,63,1995-08-30
32415,POL,0,173,63,1980-03-03
32425,other,1,164,53,1991-10-26
32426,FRA,0,164,58,1986-07-07
32435,DEU,0,185,73,1979-10-25
32439,NOR,0,193,93,1982-03-07
32455,FRA,0,175,63,1996-09-15
32467,POL,0,174,73,1978-10-24
32470,DEU,0,181,73,1981-10-30
32481,USA,1,168,48,1996-10-23
32482,BRA,0,179,73,1983-01-21
32489,CZE,0,182,73,1990-01-03
32497,ESP,0,183,83,1986-07-14
32501,RUS,0,180,73,1986-07-08
32507,other,0,178,73,1988-05-12
32511,USA,0,164,68,1996-08-29
32516,ITA,0,176,63,1999-03-20
32520,USA,0,176,78,1988-11-27
32525,FRA,1,160,48,1997-05-29
32532,USA,0,180,68,1986-02-10
32533,DEU,0,174,63,2002-12-03
32540,USA,1,165,48,1992-06-20
32543,HRV,0,179,68,1999-05-28
32546,USA,0,183,78,1988-01-17
32551,ZAF,0,178,63,1996-06-04
32560,POL,0,170,73,1990-09-02
32567,BRA,0,177,78,1974-12-25
32580,NOR,0,170,48,2002-11-02
32592,GBR,0,170,63,1967-10-29
32614,ITA,0,163,58,1986-11-15
32615,USA,0,173,68,1986-02-15
32618,USA,0,183,68,1995-10-23
32628,PRT,1,171,58,1986-12-31
32632,ITA,0,178,68,1983-08-12
32640,POL,0,172,68,1982-02-26
32644,BEL,0,187,78,1995-02-26
32650,POL,0,183,73,2003-04-21
32651,ITA,1,163,48,1988-07-24
32670,ZAF,0,186,63,1999-01-05
32678,POL,1,167,53,1981-08-31
32695,BRA,0,170,83,1987-04-18
32699,SWE,0,181,73,1989-05-28
32706,ESP,1,163,53,1995-09-03
32711,BRA,1,163,48,1992-05-25
32712,POL,0,192,88,1987-10-15
32721,other,0,178,73,1992-01-30
32723,ITA,0,167,58,2000-08-03
32744,other,0,172,63,1989-10-15
32751,other,0,181,78,1986-09-08
32762,FIN,0,180,73,1984-01-16
32763,ESP,1,168,48,1991-08-11
32771,SWE,1,172,53,1990-06-23
32773,ITA,0,178,73,1982-02-15
32778,NOR,0,174,68,1988-10-21
32784,AUT,1,175,58,1985-11-30
32795,ZAF,1,155,48,1988-05-25
32799,CAN,0,175,58,1988-07-24
32800,POL,0,175,73,1993-05-16
32807,USA,1,152,43,1984-09-18
32819,other,0,178,73,1992-04-06
32830,POL,0,184,78,1999-11-22
32831,POL,0,185,78,1999-11-28
32833,GBR,0,182,78,1994-04-14
32837,FRA,0,170,68,1989-02-22
32842,USA,0,175,83,1988-12-02
32851,CHE,0,180,63,1997-01-05
32858,POL,1,167,58,1996-02-23
32862,ZAF,0,191,73,1997-10-18
32864,FRA,0,183,73,1989-07-06
32869,FIN,0,182,73,1990-09-16
32870,FIN,0,182,83,1990-06-06
32883,POL,0,181,83,1986-05-05
32885,USA,0,168,58,1991-03-06
32888,CAN,1,163,58,1989-06-20
32894,ITA,0,173,68,1979-04-30
32905,SWE,0,175,68,1990-08-01
32913,ESP,0,178,73,1991-12-13
32918,CHE,1,164,48,2003-08-29
32923,ZAF,0,180,58,2001-10-19
32926,CHE,0,178,63,1997-05-03
32927,SWE,0,176,63,1991-07-04
32929,POL,0,192,83,1988-06-27
32932,HRV,0,178,73,1993-03-31
32939,ITA,0,170,63,1998-06-09
32943,USA,1,152,43,1973-02-22
32945,ESP,0,179,68,1989-03-28
32949,POL,0,168,58,1999-06-12
32950,USA,1,150,48,1989-06-24
32959,AUS,0,174,73,1986-02-26
32960,other,1,159,53,1988-11-11
32966,POL,0,194,83,1996-10-22
32968,ESP,0,165,58,1987-04-29
32973,BRA,0,182,73,1980-07-17
32978,USA,0,178,68,1989-04-20
32983,ESP,0,181,48,2002-05-12
32994,ESP,0,178,78,1995-08-10
32996,other,0,171,58,1983-03-02
32997,POL,0,184,78,1991-10-22
33005,other,0,172,58,1988-11-18
33008,AUT,0,169,53,2006-02-21
33017,ESP,0,170,58,1983-10-06
33033,MEX,0,169,63,1991-08-17
33036,other,0,180,73,1992-09-05
33051,BRA,0,179,78,1982-06-29
33052,DEU,0,168,63,2001-03-07
33054,CHE,0,188,78,1978-05-15
33055,ZAF,0,174,63,2000-11-19
33056,RUS,0,178,78,1991-11-05
33066,other,0,184,78,1994-11-26
33070,DEU,0,180,78,1988-12-18
33077,ESP,0,178,73,1985-03-22
33086,DEU,0,183,73,1995-02-20
33094,USA,0,182,93,1991-02-16
33103,PRT,0,168,63,2003-07-01
33108,AUT,1,182,63,1980-12-05
33109,POL,0,180,83,1990-09-14
33114,BRA,0,172,63,1988-11-29
33133,USA,0,181,68,1993-09-10
33135,USA,1,185,63,1993-01-07
33136,FRA,0,171,63,1991-03-19
33139,ESP,0,187,78,1988-04-25
33144,NLD,0,168,53,2001-03-25
33158,NLD,0,190,78,1979-10-11
33160,USA,0,181,63,1997-09-10
33173,POL,1,169,53,1986-08-14
33180,ITA,0,178,68,1993-07-04
33182,ITA,1,169,53,2001-10-22
33183,POL,1,156,53,1995-06-10
33189,ESP,0,180,73,1986-10-18
33193,CAN,0,170,53,1990-12-07
33196,FRA,0,175,63,1996-07-24
33198,SWE,0,176,73,1983-11-26
33199,SWE,0,184,73,1988-03-05
33207,USA,0,191,88,1990-11-01
33210,USA,0,173,63,1991-04-10
33222,ZAF,0,180,78,1996-12-31
33224,POL,0,178,73,1992-12-09
33237,POL,0,183,78,1994-06-17
33241,AUT,0,177,63,1991-06-23
33242,MEX,1,160,58,1993-08-05
33252,ITA,1,163,48,1983-09-22
33260,other,0,175,63,1997-03-09
33262,POL,0,190,68,1988-11-06
33264,DEU,0,192,88,1992-12-24
33267,FRA,0,174,73,1995-04-17
33270,PRT,1,158,53,1995-02-14
33273,USA,0,176,63,2000-08-06
33274,POL,0,170,58,1992-01-15
33275,SWE,0,177,78,1978-07-10
33279,AUS,0,179,63,1996-07-31
33280,ESP,0,164,63,1982-04-30
33281,ZAF,0,192,78,1975-07-11
33283,ZAF,0,181,78,1975-07-02
33284,ZAF,0,177,63,1991-12-14
33285,ITA,0,180,78,2001-06-19
33287,NOR,1,163,53,1994-11-11
33290,BRA,0,174,73,1989-12-05
33292,SWE,0,185,83,1989-06-10
33295,SWE,0,173,73,1989-05-12
33303,FRA,0,177,53,2000-04-05
33307,ESP,0,179,93,1984-06-30
33312,BRA,0,168,58,1996-09-03
33313,ITA,0,184,63,1986-12-24
33314,ESP,0,179,78,1985-04-26
33316,NOR,0,177,78,1975-01-08
33322,ITA,0,189,78,1987-09-05
33324,DNK,1,171,53,1983-02-28
33325,ESP,0,170,63,1976-12-14
33326,DEU,0,180,68,2000-06-05
33328,DEU,0,176,68,2000-08-13
33345,ITA,0,169,68,1984-04-25
33354,other,0,177,68,1999-01-18
33361,DEU,0,180,68,2001-05-08
33362,ZAF,0,178,63,2001-11-25
33364,BRA,0,175,68,1992-08-16
33366,other,0,170,68,1992-02-27
33381,other,0,165,58,1993-05-29
33387,POL,0,175,68,1993-08-21
33393,SVN,1,170,58,1989-08-03
33397,ESP,0,177,73,1983-04-26
33403,FRA,0,175,63,2004-12-26
33408,USA,0,171,63,1998-09-05
33423,ITA,0,177,63,1998-02-04
33433,ITA,0,180,83,1987-08-14
33441,RUS,0,182,63,1991-09-02
33445,ESP,0,178,73,1989-05-05
33458,PRT,0,182,63,1987-04-28
33459,USA,0,178,68,1994-12-27
33484,USA,0,173,68,1978-10-05
33487,FRA,0,171,63,1997-12-28
33490,ZAF,0,182,68,1987-09-12
33492,other,0,173,58,1997-11-23
33493,CAN,0,165,63,1994-07-25
